0	60.859513123895006	0.0
1	94.64284285725714	40.00287997696019
2	158.07153542771658	40.001279989760086
5	821.8354253165975	400.0079999360005
6	584.6585227318182	240.00287997696017
10	93.53165174678603	40.001279989760086
16	11.677906576747386	0.0
17	1.1927904576763386	0.0
18	768.6706506347949	360.00191998464015
19	11.711506307949536	0.0
20	35.523315813473495	19.99984000127999
22	2.5559795521635826	0.0
25	1.7615859073127416	0.0
26	136.17451060391517	60.00111999104007
27	83.03733570131439	0.0
28	15.700274397804817	0.0
30	347.8840169278646	159.9987200102399
31	1.029591763265894	0.028799769601843186
33	5.3015575875393	0.0
34	0.023999808001535988	0.0015999872001023993
35	0.05719954240366077	0.0015999872001023993
36	820.0738394092847	400.0079999360005
37	1914.2374861001113	920.0102399180806
39	342.54925960592317	159.9987200102399
43	0.45599635202918376	0.030399756801945586
44	95.10883912928696	0.0
45	298.718410252718	160.00031999744002
47	192.87365701074393	0.0031999744002047985
48	1.5023879808961529	0.0
49	649.828401372789	300.00239998080013
50	1909.3371253029975	920.0054399564804
51	793.8576491388069	459.99952000383996
52	5.903952768377853	0.0
53	11.505107959136327	0.0
54	729.7673618611051	340.00047999616004
55	620.8830329357365	339.99888000895993
58	300.65279477764176	160.00031999744002
59	3.6095711234310124	0.0
60	0.06959944320445437	0.0
61	1.0031919744642044	0.0
62	3.523171814625483	0.0
64	7.304341565267478	0.0
65	1.4339885280917752	0.0
68	0.2087983296133631	0.0
69	4.300765593875249	0.0
70	60.0015199878401	0.0
71	69.9110407116743	0.0
72	4.972760217918257	0.0
73	8.839129286965704	0.0
74	11.6375068999448	0.0
75	13.00389596883225	0.0
77	54.15276677786578	19.99984000127999
78	3.1571747426020593	0.0
81	2.1647826817385463	0.0
83	4.21436628506972	0.0
84	1.7327861377108984	0.0
88	14.111487108103136	0.0
89	21.385428916568667	0.0
91	3.815969472244222	0.0
95	52.98997608019136	20.001439988480094
97	176.78418572651418	80.00255997952017
99	3.1079751361989105	0.0
101	3.021575827393381	0.0
102	39.184486524107804	19.99984000127999
104	0.6215950272397821	0.0
106	0.3275973792209662	0.0
107	4.353565171478628	0.0
108	260.55551555587556	120.00223998208014
109	0.3791969664242686	0.0
110	7.666738666090671	0.0
111	262.2463020295838	120.00223998208014
115	57.53073975408197	0.0
116	100.6655946752426	59.99952000383997
125	13.156694746442028	0.0
134	102.28798169614643	59.99952000383997
135	126.82738538091695	0.0015999872001023993
136	348.65041079671363	219.9982400140799
138	475.4777961776306	219.99984000127998
140	0.6215950272397821	0.0
143	476.09939120487036	219.99984000127998
146	0.6215950272397821	0.0
147	349.5828033375733	219.9982400140799
154	47.87681698546412	0.0
155	48.308813529491765	0.0
157	301.08479132166946	160.00031999744002
164	255.81315349477205	159.9987200102399
173	98.66041071671427	40.001279989760086
174	93.61805105559155	40.001279989760086
176	8.727530179758562	0.0015999872001023993
178	30.626154990760075	0.0
180	134.4249246006032	60.00111999104007
183	2.2331821345429237	0.0
185	4.317565459476325	0.0
186	4.317565459476325	0.0
188	136.6581067351461	60.00111999104007
189	4.317565459476325	0.0
190	4.283965728274174	0.0
192	101.85238518091856	59.99952000383997
193	132.37414100687195	60.00111999104007
195	0.7079943360453116	0.0
196	3.505171958624331	0.0
197	97.57801937584499	40.00287997696019
199	5.170758633930928	0.0015999872001023993
202	1.2959896320829434	0.0
203	4.317565459476325	0.0
205	29.748962008303934	0.0
208	0.32879736962104306	0.0
209	2.660378716970264	0.0
210	2.848777209782322	0.0
212	182.01294389644883	80.00095999232006
213	182.13294293645652	80.00095999232006
217	34.81532147742818	19.99984000127999
219	39.07888736890105	19.99984000127999
220	5.507955936352509	0.0
222	51.982784137726895	0.0
226	4.387164902680778	0.0
228	1.8395852833177335	0.0
230	306.4123487012104	140.00047999616004
231	225.53699570403438	139.99888000895993
238	4.300765593875249	0.0
240	302.12238302093584	140.00047999616004
241	5.507955936352509	0.0
244	5.507955936352509	0.0
246	302.12238302093584	140.00047999616004
249	85.10131918944649	0.0
254	302.12238302093584	140.00047999616004
255	2.045983632130943	0.0
256	180.77935376516987	80.00095999232006
257	180.43375652994777	80.00095999232006
258	1.7003863969088246	0.0
261	52.550379596963225	0.0
263	4.594763241894065	0.0
268	1.7615859073127416	0.0
270	136.5201078391373	60.00111999104007
272	4.369165046679627	0.0
274	4.5419636642906855	0.0
277	41.76886584907321	0.0
284	136.34730922152622	60.00111999104007
289	181.78854569163448	80.00095999232006
293	52.137582899336806	0.0
295	179.2157662738698	80.00095999232006
297	2.5727794177646577	0.0
